frame,ID,car_type,center_x,center_y,front_x,front_y,back_x,back_y,width,height,lane,v_x,v_y,a_x,a_y
5.57,3, white car,1427.79,554.84,1410.9,554.84,1444.69,554.84,33.79,13.8,2,0.0,0.0,0.0,0.0
5.6,3, white car,1425.09,554.77,1407.95,554.77,1442.23,554.77,34.28,14.06,2,-25.0,-0.65,0.0,0.0
5.63,3, white car,1422.49,554.47,1405.78,554.47,1439.21,554.47,33.44,13.71,2,-24.07,-2.78,31.0,-71.0
5.67,3, white car,1419.45,554.38,1402.94,554.38,1435.95,554.38,33.01,13.56,2,-28.15,-0.83,-136.0,65.0
5.7,3, white car,1416.6,554.31,1399.98,554.31,1433.23,554.31,33.25,13.68,2,-26.39,-0.65,58.67,6.0
5.73,3, white car,1414.11,554.08,1397.67,554.08,1430.56,554.08,32.88,13.5,2,-23.06,-2.13,111.0,-49.33
5.77,3, white car,1411.56,553.62,1395.1,553.62,1428.02,553.62,32.92,13.47,2,-23.61,-4.26,-18.33,-71.0
5.8,3, white car,1408.88,553.55,1392.39,553.55,1425.36,553.55,32.97,13.44,2,-24.81,-0.65,-40.0,120.33
5.83,3, white car,1406.13,553.51,1389.76,553.51,1422.5,553.51,32.74,13.28,2,-25.46,-0.37,-21.67,9.33
5.87,3, white car,1403.15,553.59,1386.76,553.59,1419.54,553.59,32.78,13.25,2,-27.59,0.74,-71.0,37.0
5.9,3, white car,1400.37,553.64,1383.92,553.64,1416.82,553.64,32.9,13.24,2,-25.74,0.46,61.67,-9.33
5.93,3, white car,1397.49,553.59,1380.96,553.59,1414.02,553.59,33.06,13.3,2,-26.67,-0.46,-31.0,-30.67
5.97,3, white car,1394.69,553.48,1377.81,553.48,1411.56,553.48,33.75,13.61,2,-25.93,-1.02,24.67,-18.67
6.0,3, white car,1391.95,553.41,1374.96,553.41,1408.94,553.41,33.98,13.71,2,-25.37,-0.65,18.67,12.33
6.03,3, white car,1389.2,553.39,1372.08,553.39,1406.32,553.39,34.24,13.85,2,-25.46,-0.19,-3.0,15.33
6.07,3, white car,1386.4,553.35,1369.47,553.35,1403.34,553.35,33.86,13.74,2,-25.93,-0.37,-15.67,-6.0
6.1,3, white car,1383.68,553.18,1366.36,553.18,1401.01,553.18,34.65,14.14,2,-25.19,-1.57,24.67,-40.0
6.13,3, white car,1381.14,552.88,1363.75,552.88,1398.54,552.88,34.79,14.23,2,-23.52,-2.78,55.67,-40.33
6.17,3, white car,1378.64,552.77,1361.74,552.77,1395.53,552.77,33.79,13.82,2,-23.15,-1.02,12.33,58.67
6.2,3, white car,1375.78,552.68,1359.17,552.68,1392.38,552.68,33.21,13.53,2,-26.48,-0.83,-111.0,6.33
6.23,3, white car,1373.06,552.58,1356.35,552.58,1389.77,552.58,33.42,13.59,2,-25.19,-0.93,43.0,-3.33
6.27,3, white car,1370.12,552.5,1353.35,552.5,1386.89,552.5,33.54,13.65,2,-27.22,-0.74,-67.67,6.33
6.3,3, white car,1367.47,552.35,1350.68,552.35,1384.26,552.35,33.59,13.69,2,-24.54,-1.39,89.33,-21.67
6.33,3, white car,1364.95,552.18,1348.04,552.18,1381.85,552.18,33.8,13.81,2,-23.33,-1.57,40.33,-6.0
6.37,3, white car,1362.16,552.12,1345.23,552.12,1379.08,552.12,33.85,13.85,2,-25.83,-0.56,-83.33,33.67
6.4,3, white car,1359.41,551.94,1342.31,551.94,1376.51,551.94,34.2,14.04,2,-25.46,-1.67,12.33,-37.0
6.43,3, white car,1356.93,551.66,1339.93,551.66,1373.93,551.66,34.0,13.98,2,-22.96,-2.59,83.33,-30.67
6.47,3, white car,1354.12,551.67,1337.54,551.67,1370.7,551.67,33.15,13.62,2,-26.02,0.09,-102.0,89.33
6.5,3, white car,1351.26,551.53,1334.73,551.53,1367.78,551.53,33.05,13.59,2,-26.48,-1.3,-15.33,-46.33
6.53,3, white car,1348.74,551.5,1332.03,551.5,1365.45,551.5,33.42,13.72,2,-23.33,-0.28,105.0,34.0
6.57,3, white car,1345.98,551.31,1329.15,551.31,1362.8,551.31,33.65,13.82,2,-25.56,-1.76,-74.33,-49.33
6.6,3, white car,1343.18,551.13,1326.25,551.13,1360.11,551.13,33.86,13.92,2,-25.93,-1.67,-12.33,3.0
