frame,ID,car_type,center_x,center_y,front_x,front_y,back_x,back_y,width,height,lane,v_x,v_y,a_x,a_y
0.0,4, white car,1191.73,526.17,1177.03,526.17,1206.44,526.17,29.41,11.24,1,0.0,0.0,0.0,0.0
0.03,4, white car,1189.68,526.25,1174.59,526.25,1204.76,526.25,30.18,11.54,1,-18.98,0.74,0.0,0.0
0.07,4, white car,1187.18,526.16,1172.0,526.16,1202.37,526.16,30.37,11.62,1,-23.15,-0.83,-139.0,-52.33
0.1,4, white car,1184.03,525.95,1169.45,525.95,1198.61,525.95,29.16,11.18,1,-29.17,-1.94,-200.67,-37.0
0.13,4, white car,1181.15,525.94,1166.84,525.94,1195.45,525.94,28.61,10.99,1,-26.67,-0.09,83.33,61.67
0.17,4, white car,1178.01,525.78,1163.95,525.78,1192.07,525.78,28.12,10.82,1,-29.07,-1.48,-80.0,-46.33
0.2,4, white car,1175.65,525.76,1161.62,525.76,1189.68,525.76,28.06,10.81,1,-21.85,-0.19,240.67,43.0
0.23,4, white car,1173.29,525.79,1158.99,525.79,1187.59,525.79,28.6,11.03,1,-21.85,0.28,0.0,15.67
0.27,4, white car,1170.93,525.73,1156.53,525.73,1185.32,525.73,28.79,11.11,1,-21.85,-0.56,0.0,-28.0
0.3,4, white car,1168.34,525.69,1154.05,525.69,1182.63,525.69,28.58,11.03,1,-23.98,-0.37,-71.0,6.33
0.33,4, white car,1165.33,525.69,1150.99,525.69,1179.67,525.69,28.68,11.08,1,-27.87,0.0,-129.67,12.33
0.37,4, white car,1162.71,525.62,1148.38,525.62,1177.04,525.62,28.66,11.09,1,-24.26,-0.65,120.33,-21.67
0.4,4, white car,1160.01,525.64,1145.6,525.64,1174.42,525.64,28.82,11.16,1,-25.0,0.19,-24.67,28.0
0.47,4, white car,1155.23,525.4,1141.07,525.4,1169.39,525.4,28.32,10.99,1,-44.26,-2.22,-642.0,-80.33
0.5,4, white car,1152.55,525.41,1138.32,525.41,1166.77,525.41,28.45,11.05,1,-24.81,0.09,648.33,77.0
