frame,ID,car_type,x1,y1,x2,y2,center_x,center_y,front_x,front_y,back_x,back_y,width,height,lane
0.0,4, white car,1177.03,520.55,1206.44,531.79,1191.73,526.17,1177.03,526.17,1206.44,526.17,29.41,11.24,1
0.03,4, white car,1174.59,520.49,1204.76,532.02,1189.68,526.25,1174.59,526.25,1204.76,526.25,30.18,11.54,1
0.07,4, white car,1172.0,520.35,1202.37,531.97,1187.18,526.16,1172.0,526.16,1202.37,526.16,30.37,11.62,1
0.1,4, white car,1169.45,520.36,1198.61,531.54,1184.03,525.95,1169.45,525.95,1198.61,525.95,29.16,11.18,1
0.13,4, white car,1166.84,520.44,1195.45,531.43,1181.15,525.94,1166.84,525.94,1195.45,525.94,28.61,10.99,1
0.17,4, white car,1163.95,520.37,1192.07,531.19,1178.01,525.78,1163.95,525.78,1192.07,525.78,28.12,10.82,1
0.2,4, white car,1161.62,520.35,1189.68,531.16,1175.65,525.76,1161.62,525.76,1189.68,525.76,28.06,10.81,1
0.23,4, white car,1158.99,520.27,1187.59,531.3,1173.29,525.79,1158.99,525.79,1187.59,525.79,28.6,11.03,1
0.27,4, white car,1156.53,520.17,1185.32,531.28,1170.93,525.73,1156.53,525.73,1185.32,525.73,28.79,11.11,1
0.3,4, white car,1154.05,520.17,1182.63,531.2,1168.34,525.69,1154.05,525.69,1182.63,525.69,28.58,11.03,1
0.33,4, white car,1150.99,520.15,1179.67,531.23,1165.33,525.69,1150.99,525.69,1179.67,525.69,28.68,11.08,1
0.37,4, white car,1148.38,520.07,1177.04,531.16,1162.71,525.62,1148.38,525.62,1177.04,525.62,28.66,11.09,1
0.4,4, white car,1145.6,520.06,1174.42,531.22,1160.01,525.64,1145.6,525.64,1174.42,525.64,28.82,11.16,1
0.47,4, white car,1141.07,519.91,1169.39,530.9,1155.23,525.4,1141.07,525.4,1169.39,525.4,28.32,10.99,1
0.5,4, white car,1138.32,519.88,1166.77,530.93,1152.55,525.41,1138.32,525.41,1166.77,525.41,28.45,11.05,1
0.53,4, white car,1135.6,519.84,1164.08,530.88,1149.84,525.36,1135.6,525.36,1164.08,525.36,28.48,11.04,1
0.57,4, white car,1133.44,519.88,1161.64,530.8,1147.54,525.34,1133.44,525.34,1161.64,525.34,28.2,10.92,1
0.6,4, white car,1130.76,519.88,1158.86,530.77,1144.81,525.33,1130.76,525.33,1158.86,525.33,28.1,10.88,1
0.63,4, white car,1128.28,519.67,1156.46,530.58,1142.37,525.13,1128.28,525.13,1156.46,525.13,28.19,10.91,1
0.67,4, white car,1125.79,519.66,1153.98,530.56,1139.88,525.11,1125.79,525.11,1153.98,525.11,28.19,10.9,1
0.7,4, white car,1123.05,519.63,1151.2,530.53,1137.12,525.08,1123.05,525.08,1151.2,525.08,28.15,10.9,1
0.73,4, white car,1120.6,519.46,1148.39,530.23,1134.5,524.84,1120.6,524.84,1148.39,524.84,27.79,10.77,1
0.77,4, white car,1117.92,519.52,1145.54,530.22,1131.73,524.87,1117.92,524.87,1145.54,524.87,27.63,10.7,1
0.8,4, white car,1115.74,519.35,1143.76,530.21,1129.75,524.78,1115.74,524.78,1143.76,524.78,28.02,10.85,1
0.83,4, white car,1113.47,519.35,1141.34,530.15,1127.4,524.75,1113.47,524.75,1141.34,524.75,27.87,10.8,1
0.87,4, white car,1110.86,519.27,1138.95,530.16,1124.91,524.71,1110.86,524.71,1138.95,524.71,28.09,10.89,1
0.9,4, white car,1107.91,519.14,1135.93,529.98,1121.92,524.56,1107.91,524.56,1135.93,524.56,28.02,10.84,1
0.93,4, white car,1105.45,519.19,1133.47,530.02,1119.46,524.6,1105.45,524.6,1133.47,524.6,28.01,10.83,1
0.97,4, white car,1102.71,519.09,1130.88,529.99,1116.8,524.54,1102.71,524.54,1130.88,524.54,28.17,10.9,1
1.0,4, white car,1100.26,518.85,1128.41,529.73,1114.33,524.29,1100.26,524.29,1128.41,524.29,28.15,10.88,1
1.03,4, white car,1097.91,518.85,1125.95,529.68,1111.93,524.26,1097.91,524.26,1125.95,524.26,28.04,10.83,1
1.07,4, white car,1095.48,518.9,1123.2,529.63,1109.34,524.26,1095.48,524.26,1123.2,524.26,27.73,10.72,1
1.1,4, white car,1092.74,518.79,1120.5,529.51,1106.62,524.15,1092.74,524.15,1120.5,524.15,27.76,10.72,1
1.13,4, white car,1090.43,518.84,1118.13,529.5,1104.28,524.17,1090.43,524.17,1118.13,524.17,27.7,10.67,1
1.17,4, white car,1088.14,518.75,1115.93,529.43,1102.03,524.09,1088.14,524.09,1115.93,524.09,27.79,10.68,1
1.2,4, white car,1085.55,518.76,1113.72,529.61,1099.64,524.18,1085.55,524.18,1113.72,524.18,28.18,10.85,1
1.23,4, white car,1082.84,518.57,1111.33,529.57,1097.08,524.07,1082.84,524.07,1111.33,524.07,28.49,11.0,1
1.27,4, white car,1080.36,518.55,1109.08,529.65,1094.72,524.1,1080.36,524.1,1109.08,524.1,28.72,11.1,1
1.3,4, white car,1077.93,518.52,1106.25,529.48,1092.09,524.0,1077.93,524.0,1106.25,524.0,28.32,10.96,1
1.33,4, white car,1075.23,518.48,1103.72,529.51,1089.48,523.99,1075.23,523.99,1103.72,523.99,28.49,11.03,1
1.37,4, white car,1072.9,518.55,1101.34,529.57,1087.12,524.06,1072.9,524.06,1101.34,524.06,28.44,11.02,1
1.4,4, white car,1070.58,518.51,1098.72,529.4,1084.65,523.95,1070.58,523.95,1098.72,523.95,28.14,10.89,1
1.43,4, white car,1067.95,518.41,1096.13,529.32,1082.04,523.86,1067.95,523.86,1096.13,523.86,28.17,10.91,1
1.47,4, white car,1065.56,518.35,1093.51,529.16,1079.53,523.76,1065.56,523.76,1093.51,523.76,27.95,10.81,1
1.5,4, white car,1063.14,518.23,1091.36,529.13,1077.25,523.68,1063.14,523.68,1091.36,523.68,28.22,10.9,1
1.53,4, white car,1060.31,518.23,1088.7,529.19,1074.51,523.71,1060.31,523.71,1088.7,523.71,28.39,10.95,1
1.57,4, white car,1058.07,518.03,1087.28,529.31,1072.67,523.67,1058.07,523.67,1087.28,523.67,29.22,11.29,1
1.6,4, white car,1056.1,518.07,1085.2,529.34,1070.65,523.71,1056.1,523.71,1085.2,523.71,29.1,11.26,1
1.63,4, white car,1053.61,518.01,1082.36,529.15,1067.99,523.58,1053.61,523.58,1082.36,523.58,28.75,11.14,1
1.67,4, white car,1051.04,517.85,1079.87,529.02,1065.46,523.44,1051.04,523.44,1079.87,523.44,28.84,11.17,1
1.7,4, white car,1048.75,517.79,1077.46,528.89,1063.1,523.34,1048.75,523.34,1077.46,523.34,28.71,11.11,1
1.73,4, white car,1046.4,517.86,1074.73,528.83,1060.56,523.35,1046.4,523.35,1074.73,523.35,28.33,10.97,1
1.77,4, white car,1043.82,517.69,1072.38,528.74,1058.1,523.22,1043.82,523.22,1072.38,523.22,28.56,11.04,1
